code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,module_presentation_length,date_registration,date_unregistration
DDD,2014B,560944,F,London Region,A Level or Equivalent,30-40%,0-35,0,120,Y,Pass,241,-46,NA
DDD,2014B,561503,M,North Region,No Formal quals,NA,0-35,0,120,N,Withdrawn,241,-65,69
DDD,2014B,561906,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,241,-113,40
DDD,2014B,561913,M,Scotland,HE Qualification,0-10%,35-55,0,60,N,Pass,241,-107,NA
DDD,2014B,562112,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,120,N,Distinction,241,-171,NA
DDD,2014B,562248,F,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,241,-107,NA
DDD,2014B,562632,F,South West Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,241,-44,NA
DDD,2014B,562708,F,South Region,A Level or Equivalent,10-20,35-55,0,60,N,Withdrawn,241,-45,164
DDD,2014B,562929,M,East Anglian Region,Lower Than A Level,70-80%,0-35,1,120,N,Fail,241,-36,NA
DDD,2014B,563081,F,South Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,241,-54,NA
DDD,2014B,563631,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,90,N,Fail,241,-66,NA
DDD,2014B,563763,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,Y,Pass,241,-144,NA
DDD,2014B,564081,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,N,Fail,241,-17,NA
DDD,2014B,564643,F,North Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,241,-25,10
DDD,2014B,564712,F,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,241,-79,156
DDD,2014B,564944,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,241,-86,10
DDD,2014B,564970,F,South East Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,241,-80,9
DDD,2014B,565158,F,Scotland,Lower Than A Level,80-90%,0-35,0,60,N,Pass,241,-144,NA
DDD,2014B,565840,M,Wales,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,241,-24,NA
DDD,2014B,565851,M,Scotland,A Level or Equivalent,0-10%,0-35,0,60,Y,Fail,241,-58,NA
DDD,2014B,566240,M,North Western Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,241,-17,NA
DDD,2014B,566652,M,South West Region,Lower Than A Level,70-80%,35-55,0,60,N,Fail,241,-75,NA
DDD,2014B,566694,F,South Region,Lower Than A Level,20-30%,0-35,0,90,N,Pass,241,-79,NA
DDD,2014B,566788,M,South East Region,A Level or Equivalent,50-60%,0-35,1,240,N,Pass,241,-86,NA
DDD,2014B,567595,M,North Western Region,Lower Than A Level,10-20,0-35,0,60,N,Distinction,241,-40,NA
DDD,2014B,567808,F,Wales,A Level or Equivalent,40-50%,0-35,1,180,N,Fail,241,-22,NA
DDD,2014B,567896,F,Yorkshire Region,A Level or Equivalent,30-40%,35-55,1,120,N,Fail,241,-122,NA
DDD,2014B,568631,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,241,-40,143
DDD,2014B,568686,M,North Western Region,Lower Than A Level,60-70%,35-55,0,60,N,Fail,241,-44,NA
DDD,2014B,569084,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,241,-40,NA
DDD,2014B,569706,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,Y,Withdrawn,241,-73,221
DDD,2014B,569944,M,Yorkshire Region,No Formal quals,30-40%,0-35,0,60,N,Distinction,241,-20,NA
DDD,2014B,570049,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,1,180,N,Pass,241,-46,NA
DDD,2014B,570215,F,North Western Region,Lower Than A Level,20-30%,0-35,0,60,Y,Pass,241,-72,NA
DDD,2014B,571000,M,East Anglian Region,Lower Than A Level,60-70%,0-35,1,180,N,Pass,241,-73,NA
DDD,2014B,571008,M,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,60,Y,Withdrawn,241,-17,34
DDD,2014B,571292,F,Wales,Lower Than A Level,60-70%,35-55,0,60,N,Withdrawn,241,-73,100
DDD,2014B,571397,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,241,-47,NA
DDD,2014B,572043,M,North Region,A Level or Equivalent,10-20,35-55,0,120,N,Withdrawn,241,-54,-11
DDD,2014B,572235,F,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,241,-80,142
DDD,2014B,572414,F,Ireland,Lower Than A Level,10-20,0-35,1,180,N,Withdrawn,241,-114,143
DDD,2014B,572924,M,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,Pass,241,-25,NA
DDD,2014B,573126,F,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,241,-122,NA
DDD,2014B,573235,M,Scotland,HE Qualification,60-70%,0-35,1,120,N,Fail,241,-24,NA
DDD,2014B,574190,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,241,-12,136
DDD,2014B,574590,M,South West Region,A Level or Equivalent,70-80%,0-35,0,180,N,Pass,241,-68,NA
DDD,2014B,574909,M,South East Region,A Level or Equivalent,90-100%,35-55,0,60,N,Distinction,241,-27,NA
DDD,2014B,575603,M,South West Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,241,-29,NA
DDD,2014B,575773,M,London Region,Lower Than A Level,30-40%,0-35,1,120,Y,Fail,241,-24,NA
DDD,2014B,575792,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,Pass,241,-61,NA
DDD,2014B,576041,M,South West Region,A Level or Equivalent,30-40%,0-35,1,120,N,Pass,241,-24,NA
DDD,2014B,576350,F,Scotland,Lower Than A Level,10-20,0-35,0,70,N,Fail,241,-103,NA
DDD,2014B,576584,M,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,241,-20,NA
DDD,2014B,576827,F,East Anglian Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn,241,-65,38
DDD,2014B,576869,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,120,N,Withdrawn,241,-291,-53
DDD,2014B,577954,F,South Region,Lower Than A Level,40-50%,0-35,0,150,Y,Withdrawn,241,-73,210
DDD,2014B,577977,F,West Midlands Region,Lower Than A Level,90-100%,0-35,1,180,N,Withdrawn,241,-148,-12
DDD,2014B,578031,M,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Distinction,241,-151,NA
DDD,2014B,578595,M,North Western Region,HE Qualification,50-60%,0-35,0,120,N,Fail,241,-34,NA
DDD,2014B,578815,M,North Region,Post Graduate Qualification,NA,35-55,0,60,N,Pass,241,-22,NA
DDD,2014B,579134,F,London Region,Lower Than A Level,20-30%,0-35,0,60,Y,Pass,241,2,NA
DDD,2014B,579178,F,Yorkshire Region,HE Qualification,10-20,0-35,0,120,N,Withdrawn,241,-25,9
DDD,2014B,579711,M,East Anglian Region,HE Qualification,80-90%,35-55,0,120,N,Pass,241,-29,NA
DDD,2014B,580912,M,Scotland,A Level or Equivalent,50-60%,0-35,0,90,Y,Pass,241,-208,NA
DDD,2014B,581409,M,South Region,Lower Than A Level,80-90%,35-55,1,120,Y,Withdrawn,241,-114,-66
DDD,2014B,581648,F,Ireland,A Level or Equivalent,NA,35-55,1,180,N,Distinction,241,-29,NA
DDD,2014B,581909,M,North Western Region,Lower Than A Level,0-10%,35-55,0,240,Y,Fail,241,-127,NA
DDD,2014B,582366,M,South East Region,Lower Than A Level,40-50%,0-35,1,180,N,Fail,241,-73,NA
DDD,2014B,582479,M,South Region,Lower Than A Level,90-100%,0-35,0,60,Y,Pass,241,-178,NA
DDD,2014B,582920,F,Ireland,A Level or Equivalent,0-10%,35-55,0,60,N,Fail,241,-17,NA
DDD,2014B,583053,F,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,241,-262,NA
DDD,2014B,583348,M,West Midlands Region,A Level or Equivalent,10-20,35-55,0,120,N,Withdrawn,241,-262,-147
DDD,2014B,583713,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,241,-75,NA
DDD,2014B,583775,M,West Midlands Region,Lower Than A Level,10-20,0-35,1,120,N,Pass,241,-22,NA
DDD,2014B,584077,M,North Western Region,A Level or Equivalent,20-30%,0-35,1,150,N,Withdrawn,241,17,89
DDD,2014B,584082,F,South West Region,Lower Than A Level,30-40%,0-35,1,180,N,Fail,241,-15,NA
DDD,2014B,584089,M,Yorkshire Region,HE Qualification,80-90%,0-35,0,120,N,Withdrawn,241,-41,34
DDD,2014B,584660,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,241,-75,NA
DDD,2014B,584952,M,North Western Region,Lower Than A Level,0-10%,0-35,1,120,N,Withdrawn,241,-110,-18
DDD,2014B,585372,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,241,-24,164
DDD,2014B,585384,F,East Anglian Region,Lower Than A Level,80-90%,0-35,1,210,N,Withdrawn,241,-154,-142
DDD,2014B,585485,M,London Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,241,-122,-4
DDD,2014B,585830,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,241,-248,NA
DDD,2014B,586347,F,Wales,A Level or Equivalent,30-40%,0-35,0,150,N,Pass,241,-52,NA
DDD,2014B,586369,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn,241,-22,144
DDD,2014B,586537,M,South West Region,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn,241,-58,-1
DDD,2014B,586876,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,241,-44,NA
DDD,2014B,586946,F,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn,241,-240,72
DDD,2014B,587310,M,North Western Region,A Level or Equivalent,30-40%,35-55,1,120,N,Withdrawn,241,-129,-47
DDD,2014B,587403,M,Wales,A Level or Equivalent,80-90%,0-35,1,210,Y,Withdrawn,241,-107,46
DDD,2014B,587576,M,North Region,A Level or Equivalent,NA,0-35,1,180,N,Withdrawn,241,-28,51
DDD,2014B,587633,M,Yorkshire Region,Lower Than A Level,50-60%,0-35,1,120,N,Fail,241,-22,NA
DDD,2014B,588059,F,East Midlands Region,Lower Than A Level,60-70%,35-55,0,90,Y,Withdrawn,241,-128,18
DDD,2014B,588182,M,South Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,241,-228,NA
DDD,2014B,588198,F,Wales,HE Qualification,10-20,0-35,0,120,N,Pass,241,-29,NA
DDD,2014B,588397,M,North Region,A Level or Equivalent,60-70%,0-35,0,120,N,Fail,241,-185,NA
DDD,2014B,588560,M,South East Region,A Level or Equivalent,10-20,0-35,0,120,Y,Withdrawn,241,-108,-58
DDD,2014B,588749,M,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,241,-40,53
DDD,2014B,588752,M,North Region,A Level or Equivalent,30-40%,35-55,0,60,N,Fail,241,-17,NA
DDD,2014B,589445,M,South East Region,Lower Than A Level,40-50%,35-55,1,120,N,Withdrawn,241,-117,-50
DDD,2014B,589569,M,East Anglian Region,Lower Than A Level,40-50%,0-35,1,120,N,Withdrawn,241,-82,101
DDD,2014B,589963,M,Scotland,Lower Than A Level,30-40%,0-35,1,180,N,Pass,241,-60,NA
DDD,2014B,590410,F,South West Region,A Level or Equivalent,30-40%,0-35,0,120,Y,Withdrawn,241,-86,144
DDD,2014B,590504,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,241,-24,NA
DDD,2014B,590541,F,Wales,A Level or Equivalent,50-60%,35-55,1,120,N,Distinction,241,-75,NA
DDD,2014B,590680,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,241,-50,NA
DDD,2014B,591100,F,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,241,-23,-23
DDD,2014B,591448,F,London Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,241,-22,NA
DDD,2014B,591648,M,East Anglian Region,Lower Than A Level,90-100%,0-35,1,120,N,Withdrawn,241,NA,-213
DDD,2014B,591654,M,North Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,241,-96,NA
DDD,2014B,591742,F,East Anglian Region,HE Qualification,30-40%,35-55,0,120,N,Withdrawn,241,-114,-63
DDD,2014B,591852,F,Scotland,A Level or Equivalent,0-10%,0-35,1,120,Y,Withdrawn,241,-120,-3
DDD,2014B,592220,M,Yorkshire Region,A Level or Equivalent,60-70%,0-35,1,120,N,Fail,241,-129,NA
DDD,2014B,592465,F,South West Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,241,-85,NA
DDD,2014B,593099,M,North Region,Lower Than A Level,20-30%,0-35,0,90,N,Withdrawn,241,-207,-206
DDD,2014B,593607,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,241,-22,NA
DDD,2014B,593657,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,N,Distinction,241,-50,NA
DDD,2014B,594078,M,North Region,Lower Than A Level,NA,0-35,0,120,N,Pass,241,-8,NA
DDD,2014B,594407,F,South East Region,A Level or Equivalent,90-100%,0-35,1,120,N,Fail,241,24,NA
DDD,2014B,595193,M,South Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,241,-186,NA
DDD,2014B,595342,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,241,-203,172
DDD,2014B,595373,F,Wales,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,241,-54,NA
DDD,2014B,596439,M,South West Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass,241,-29,NA
DDD,2014B,596465,F,London Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,241,-199,NA
DDD,2014B,596906,M,Scotland,A Level or Equivalent,90-100%,0-35,1,120,N,Fail,241,-15,NA
DDD,2014B,597242,F,East Midlands Region,Lower Than A Level,10-20,0-35,1,120,Y,Withdrawn,241,-22,5
DDD,2014B,597356,M,Scotland,Lower Than A Level,90-100%,0-35,0,70,N,Withdrawn,241,-156,142
DDD,2014B,597379,M,North Western Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,241,-138,-64
DDD,2014B,597839,F,South West Region,A Level or Equivalent,0-10%,35-55,0,120,N,Withdrawn,241,-45,130
DDD,2014B,598102,M,London Region,HE Qualification,0-10%,0-35,0,60,N,Pass,241,-46,NA
DDD,2014B,598179,F,Scotland,HE Qualification,50-60%,0-35,0,60,N,Pass,241,-103,NA
DDD,2014B,598750,M,London Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,241,-22,NA
DDD,2014B,599134,M,South East Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,241,-17,NA
DDD,2014B,599649,M,East Midlands Region,HE Qualification,50-60%,0-35,1,150,N,Fail,241,-23,NA
DDD,2014B,599789,F,Scotland,HE Qualification,50-60%,0-35,0,60,N,Pass,241,-81,NA
DDD,2014B,600130,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,1,180,N,Withdrawn,241,-141,227
DDD,2014B,600670,F,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,241,-17,NA
DDD,2014B,600767,M,South Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,241,-36,NA
DDD,2014B,600814,M,South West Region,Lower Than A Level,30-40%,35-55,0,180,N,Withdrawn,241,-179,-176
DDD,2014B,600891,F,South East Region,A Level or Equivalent,70-80%,0-35,1,120,N,Pass,241,-54,NA
DDD,2014B,601082,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,Pass,241,-53,NA
DDD,2014B,601093,M,North Region,Lower Than A Level,NA,0-35,0,60,N,Pass,241,-24,NA
DDD,2014B,601270,F,Scotland,Lower Than A Level,50-60%,0-35,1,120,N,Withdrawn,241,-43,38
DDD,2014B,601329,F,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,241,-29,150
DDD,2014B,601652,F,East Midlands Region,Lower Than A Level,60-70%,35-55,0,60,N,Withdrawn,241,-99,58
DDD,2014B,601731,M,London Region,A Level or Equivalent,30-40%,0-35,1,210,N,Fail,241,-17,NA
DDD,2014B,601956,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,241,-134,NA
DDD,2014B,602228,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,241,-109,NA
DDD,2014B,602365,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,241,-144,NA
DDD,2014B,602454,F,London Region,Lower Than A Level,10-20,0-35,0,120,N,Pass,241,-85,NA
DDD,2014B,602533,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Distinction,241,-148,NA
DDD,2014B,603241,M,North Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,241,-171,-80
DDD,2014B,603302,M,South West Region,A Level or Equivalent,20-30%,0-35,1,120,Y,Distinction,241,-40,NA
DDD,2014B,603559,M,Scotland,Lower Than A Level,10-20,0-35,0,60,N,Fail,241,-101,NA
DDD,2014B,603690,F,South Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass,241,-61,NA
DDD,2014B,604027,M,Wales,A Level or Equivalent,50-60%,0-35,1,135,N,Withdrawn,241,-81,25
DDD,2014B,604398,F,North Region,No Formal quals,10-20,0-35,1,180,N,Withdrawn,241,-108,0
DDD,2014B,604480,M,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn,241,NA,-168
DDD,2014B,604704,F,Scotland,A Level or Equivalent,30-40%,0-35,1,120,Y,Withdrawn,241,-78,60
DDD,2014B,604905,F,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,241,-131,NA
DDD,2014B,605131,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,241,-164,0
DDD,2014B,605596,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,120,N,Pass,241,-161,NA
DDD,2014B,605652,F,South Region,A Level or Equivalent,90-100%,0-35,1,180,N,Pass,241,-10,NA
DDD,2014B,605695,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,241,-137,NA
DDD,2014B,605759,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,90,N,Withdrawn,241,-90,226
DDD,2014B,605781,M,London Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,241,-17,NA
DDD,2014B,605890,M,Wales,Lower Than A Level,50-60%,0-35,0,60,N,Fail,241,-121,NA
DDD,2014B,606802,F,South Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,241,-157,90
DDD,2014B,606884,F,Wales,Lower Than A Level,20-30%,0-35,0,60,N,Fail,241,-103,NA
DDD,2014B,606905,F,South Region,A Level or Equivalent,10-20,0-35,1,120,N,Withdrawn,241,-44,0
DDD,2014B,607063,F,North Region,A Level or Equivalent,NA,0-35,0,90,N,Withdrawn,241,-148,17
DDD,2014B,607130,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,120,N,Pass,241,-51,NA
DDD,2014B,607214,F,Ireland,Lower Than A Level,30-40%,0-35,0,90,N,Withdrawn,241,-50,16
DDD,2014B,607462,M,North Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,241,-46,NA
DDD,2014B,607572,M,Ireland,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,241,-115,NA
DDD,2014B,607705,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Withdrawn,241,-147,-4
DDD,2014B,607939,M,South Region,A Level or Equivalent,30-40%,35-55,0,60,N,Fail,241,-66,NA
DDD,2014B,607946,M,London Region,Lower Than A Level,30-40%,0-35,1,120,Y,Withdrawn,241,-138,11
DDD,2014B,608322,M,South Region,HE Qualification,60-70%,35-55,0,60,N,Pass,241,-25,NA
DDD,2014B,608487,M,Scotland,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,241,-17,NA
DDD,2014B,608724,M,North Region,A Level or Equivalent,NA,0-35,0,120,N,Pass,241,-28,NA
DDD,2014B,608772,M,Wales,Lower Than A Level,50-60%,0-35,0,150,Y,Withdrawn,241,-128,174
DDD,2014B,609019,M,Wales,A Level or Equivalent,40-50%,0-35,0,120,N,Fail,241,-100,NA
DDD,2014B,609089,M,South West Region,Lower Than A Level,80-90%,35-55,1,120,N,Withdrawn,241,-36,136
DDD,2014B,609194,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,120,N,Pass,241,-20,NA
DDD,2014B,609265,F,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,Y,Pass,241,-149,NA
DDD,2014B,609267,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,241,-150,-9
DDD,2014B,609354,F,Scotland,Lower Than A Level,90-100%,0-35,0,120,N,Withdrawn,241,-61,156
DDD,2014B,609570,F,West Midlands Region,HE Qualification,60-70%,0-35,0,60,N,Fail,241,-22,NA
DDD,2014B,609573,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,1,180,N,Distinction,241,-148,NA
DDD,2014B,609681,M,South East Region,A Level or Equivalent,10-20,0-35,1,180,N,Withdrawn,241,-93,143
DDD,2014B,609708,M,Wales,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,241,-71,NA
DDD,2014B,609852,M,North Region,HE Qualification,NA,35-55,0,60,N,Distinction,241,-146,NA
DDD,2014B,609946,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,241,-124,181
DDD,2014B,610129,M,South Region,Lower Than A Level,80-90%,0-35,0,120,N,Withdrawn,241,-144,-60
DDD,2014B,610170,M,South Region,Lower Than A Level,40-50%,0-35,1,120,N,Withdrawn,241,-24,24
DDD,2014B,610228,F,North Region,Lower Than A Level,NA,0-35,0,90,Y,Withdrawn,241,-51,97
DDD,2014B,610261,M,Wales,Lower Than A Level,80-90%,0-35,0,60,N,Fail,241,-123,NA
DDD,2014B,610285,M,South East Region,A Level or Equivalent,60-70%,0-35,1,120,N,Distinction,241,-12,NA
DDD,2014B,610326,M,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,60,Y,Pass,241,-123,NA
DDD,2014B,610515,F,East Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,241,-1,NA
DDD,2014B,610609,F,South Region,Lower Than A Level,60-70%,0-35,0,120,N,Withdrawn,241,-148,-1
DDD,2014B,610931,M,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction,241,-135,NA
DDD,2014B,611377,F,East Anglian Region,HE Qualification,50-60%,0-35,0,60,N,Pass,241,-102,NA
DDD,2014B,611493,M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail,241,-22,NA
DDD,2014B,611520,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,241,-147,158
DDD,2014B,611735,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,N,Withdrawn,241,-144,42
DDD,2014B,611800,M,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,241,-103,-8
DDD,2014B,611845,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,241,-140,NA
DDD,2014B,611865,M,London Region,A Level or Equivalent,50-60%,0-35,0,90,N,Withdrawn,241,-141,134
DDD,2014B,611879,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,241,-36,NA
DDD,2014B,611910,M,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,N,Fail,241,-110,NA
DDD,2014B,611983,M,Scotland,Lower Than A Level,80-90%,0-35,0,60,N,Fail,241,-103,NA
DDD,2014B,611988,M,South East Region,Lower Than A Level,40-50%,35-55,0,60,N,Withdrawn,241,-141,0
DDD,2014B,612000,F,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,241,-46,NA
DDD,2014B,612026,M,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,241,-16,173
DDD,2014B,612111,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,241,-143,4
DDD,2014B,612136,F,Scotland,Lower Than A Level,70-80%,0-35,0,75,N,Pass,241,-131,NA
DDD,2014B,612283,F,Scotland,Lower Than A Level,10-20,0-35,0,90,N,Withdrawn,241,-51,97
DDD,2014B,612326,M,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction,241,-73,NA
DDD,2014B,612439,M,Wales,HE Qualification,20-30%,0-35,0,60,N,Pass,241,-122,NA
DDD,2014B,612443,F,Ireland,A Level or Equivalent,30-40%,35-55,0,120,N,Withdrawn,241,-64,108
DDD,2014B,612563,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,241,-137,NA
DDD,2014B,612625,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,241,-141,NA
DDD,2014B,612669,F,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,241,-92,73
DDD,2014B,612805,M,South East Region,HE Qualification,30-40%,0-35,0,90,N,Withdrawn,241,-141,0
DDD,2014B,612822,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,N,Withdrawn,241,-141,208
DDD,2014B,612935,M,North Western Region,HE Qualification,0-10%,0-35,0,60,N,Withdrawn,241,-25,52
DDD,2014B,613063,M,West Midlands Region,Lower Than A Level,90-100%,0-35,0,90,N,Withdrawn,241,-124,136
DDD,2014B,613105,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,241,-27,NA
DDD,2014B,613107,F,Ireland,A Level or Equivalent,NA,35-55,0,60,N,Pass,241,-140,NA
DDD,2014B,613313,M,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,241,-107,NA
DDD,2014B,613370,M,South East Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction,241,-75,NA
DDD,2014B,613466,M,Wales,HE Qualification,70-80%,35-55,0,60,N,Distinction,241,-100,NA
